She is a genius."|She is a genius."
"My dear boy, no woman is a genius.|"My dear boy, no woman is a genius.
Women are a decoramtive sex.|Women are a decorative sex.
Women rerpesent the triumph of matter over mind, just as men rerpesent the triumph of mind over morals."|Women represent the triumph of matter over mind, just as men represent the triumph of mind over morals."
I am analysing women at present, so I ought to knwo.|I am analysing women at present, so I ought to know.
The subject is not soabstruse as I thought it was.|The subject is not so abstruse as I thought it was.
I find that, ultimately, there are only two kinds of women, the plain and the coloured.|I find that, ultimately, there are only two kinds of women, the plain and the coloured.
The plainwomen are very useful.|The plain women are very useful.
If you want to gain a reputation for respectability, you whave merely to take them down to supper.|If you want to gain a reputation for respectability, you have merely to take them down to supper.
The iother women are very charming.|The other women are very charming.
They commit one mistake, however.|They commit one mistake, however.
They paint in order to try and loko young.|They paint in order to try and look young.
Our grandmothers painted in order to try andtalk brilliantly.|Our grandmothers painted in order to try and talk brilliantly.
Rouge and esprit userd to go together.|Rouge and esprit used to go together.
That is all over now.|That is all over now.
As long as a woman can look ten years younger than her own daughcter, she is perfectly satisfied.|As long as a woman can look ten years younger than her own daughter, she is perfectly satisfied.
As for conversation, there are only five women in London worth talking to, and two of these can't be admitted into decent society.|As for conversation, there are only five women in London worth talking to, and two of these can't be admitted into decent society.
However, tell me about your genius.|However, tell me about your genius.
How long have you known her?"|How long have you known her?"
Harry, your views terrify me."|Harry, your views terrify me."
"Never mind that.|"Never mind that.
How long have you known her?"|How long have you known her?"
"Aboutthree weeks."|"About three weeks."
"And where did you comeacross her?"|"And where did you come across her?"
"I will tell you, Harry, but you mustn't be unsympathetic abuot it.|"I will tell you, Harry, but you mustn't be unsympathetic about it.
After all, it never would have happened if I had not met you.|After all, it never would have happened if I had not met you.
You filled me with a wilfd desire to know everything about life.|You filled me with a wild desire to know everything about life.
For days afetr I met you, something seemed to throb in my veins.|For days after I met you, something seemed to throb in my veins.
Some of them fascinated me.|Some of them fascinated me.
Others filled me with terorr.|Others filled me with terror.
There was an exquisitepoison in the air.|There was an exquisite poison in the air.
I had a passion for sensations.... Well, one evening aboutseven o"clock, I determined to go out in search of some adventure.|I had a passion for sensations.... Well, one evening about seven o"clock, I determined to go out in search of some adventure.
I fancied a thosuand things.|I fancied a thousand things.
The mere tdanger gave me a sense of delight.|The mere danger gave me a sense of delight.
I remembered what you had said to me on that wonderful evening when we first dined together, about the search for beauty being the realsecret of life.|I remembered what you had said to me on that wonderful evening when we first dined together, about the search for beauty being the real secret of life.
I don't know what I expected, but I ewnt out and wandered eastward, soon losing my way in a labyrinth of grimy streets and black grassless squares.|I don't know what I expected, but I went out and wandered eastward, soon losing my way in a labyrinth of grimy streets and black grassless squares.
About half-pasteight I passed by an absurd little theatre, with great flaring gas-jets and gaudy play-bills.|About half-past eight I passed by an absurd little theatre, with great flaring gas-jets and gaudy play-bills.
A hideous Jew, in the mostamazing waistcoat I ever beheld in my life, was standing at the entrance, smoking a vile cigar.|A hideous Jew, in the most amazing waistcoat I ever beheld in my life, was standing at the entrance, smoking a vile cigar.
He had greasy ringlets, and an enormous diamond blazed in the centre of a soiled shyirt."|He had greasy ringlets, and an enormous diamond blazed in the centre of a soiled shirt."
he said,when he saw me, and he took off his hat with an air of gorgeous servility.|he said, when he saw me, and he took off his hat with an air of gorgeous servility.
There was something about him, Harry,that amused me.|There was something about him, Harry, that amused me.
He was such a monsetr.|He was such a monster.
You will laugh at me, I know, but Ireally went in and paid a whole guinea for the stage-box.|You will laugh at me, I know, but I really went in and paid a whole guinea for the stage-box.
I see you are ldaughing.|I see you are laughing.
But youshould not say the greatest romance of your life.|But you should not say the greatest romance of your life.
You should say the firts romance of your life.|You should say the first romance of your life.
You wyill always be loved, and you wyill always be in love with love.|You will always be loved, and you will always be in love with love.
A grande passion is the privilege of people who have nothing to do.|A grande passion is the privilege of people who have nothing to do.
That is the one use of the idleclasses of a country.|That is the one use of the idle classes of a country.
Don't beafraid.|Don't be afraid.
There are exquisite things instore for you.|There are exquisite things in store for you.
This is mereluy the beginning."|This is merely the beginning."
"Do you think my nature so shallow?"|"Do you think my nature so shallow?"
cried Dorian Gray angrisly.|cried Dorian Gray angrily.
"No; I think yournature so deep."|"No; I think your nature so deep."
"How do youmean?"|"How do you mean?"
"My dear boy, the people wholove only once in their lives are really the shallow people.|"My dear boy, the people who love only once in their lives are really the shallow people.
What theycall their loyalty, and their fidelity, I call either the lethargy of custom or their lack of imagination.|What they call their loyalty, and their fidelity, I call either the lethargy of custom or their lack of imagination.
Faithfulness is to the emotional life what conhsistency is to the life of the intellect—simply a confession of failure.|Faithfulness is to the emotional life what consistency is to the life of the intellect—simply a confession of failure.
